id,title,job_role,sector,qualification,skills,interests,work_mode,expected_salary,city,state,lat,lon,duration_months,additional_support,created_at,updated_at
int_bangalore_04750,Internship - Data Analyst Intern (Agritech),data analyst intern,agritech,B.Com,"python, pandas, sql, excel, power bi","social, content",remote,37411,Bangalore,,12.9716,77.5946,2,"mentor, certificate",2025-06-15T01:49:22.914452+00:00,2025-06-26T01:49:22.914452+00:00
int_mumbai_04751,Operations Intern Opportunity in Hospitality,operations intern,hospitality,M.Tech,"excel, reporting, coordination, process improvement, communication","healthcare, media, operations, data",onsite,28882,Mumbai,,19.076,72.8777,6,"mentor, stipend, certificate",2025-08-13T04:14:11.914452+00:00,2025-08-13T04:14:11.914452+00:00
int_lucknow_04752,Social Work Intern - Ngo,social work intern,NGO,BBA,"community development, counseling, social research, case management, communication","research, retail, hospitality, media",remote,14910,Lucknow,,26.8467,80.9462,4,stipend,2025-08-23T19:07:24.914452+00:00,2025-09-05T19:07:24.914452+00:00
int_gurugram_04753,Fintech Business Analyst Intern,business analyst intern,fintech,B.E.,"sql, stakeholder management, powerbi, requirements gathering, documentation","marketing, consulting, automotive, banking",remote,33636,Gurugram,,28.4595,77.0266,5,"mentor, stipend, certificate",2025-08-29T06:49:14.914452+00:00,2025-09-11T06:49:14.914452+00:00
int_kolkata_04754,Internship - Growth Marketing Intern (Media),growth marketing intern,media,B.Sc,"analytics, seo, experimentation, digital marketing, growth hacking","data, consulting, media",onsite,18879,Kolkata,,22.5726,88.3639,5,"mentor, stipend, certificate",2025-05-29T08:13:39.914452+00:00,2025-06-08T08:13:39.914452+00:00
int_coimbatore_04755,Media Video Editing Intern,video editing intern,media,M.Tech,"premiere pro, after effects, storytelling, video production, editing","automotive, education",onsite,13279,Coimbatore,,11.0168,76.9558,2,"mentor, certificate",2025-07-06T07:40:51.914452+00:00,2025-07-09T07:40:51.914452+00:00
int_chandigarh_04756,Healthtech Bioinformatics Intern,bioinformatics intern,healthtech,B.Tech,"python, r, genomics, biostatistics, data analysis","research, media, strategy",hybrid,28300,Chandigarh,,30.7333,76.7794,4,stipend,2025-09-10T03:28:47.914452+00:00,2025-09-13T03:28:47.914452+00:00
int_mumbai_04757,Supply Chain Intern at Manufacturing Company,supply chain intern,manufacturing,MBA,"excel, inventory, logistics, procurement, operations","ai, operations, tech, analytics",onsite,28500,Mumbai,,19.076,72.8777,3,stipend,2025-05-25T21:42:16.914452+00:00,2025-05-28T21:42:16.914452+00:00
int_delhi_04758,Business Analyst Intern - Govtech,business analyst intern,govtech,M.Sc,"sql, stakeholder management, powerbi, requirements gathering, documentation","fmcg, media",onsite,24042,Delhi,,28.7041,77.1025,6,"mentor, stipend, certificate",2025-09-10T07:07:38.915445+00:00,2025-09-16T07:07:38.915445+00:00
int_kochi_04759,Data Analyst Intern at Govtech Company,data analyst intern,govtech,B.Tech,"python, pandas, sql, excel, power bi","healthcare, tech, social, automotive",onsite,9828,Kochi,,9.9312,76.2673,2,"mentor, stipend, certificate",2025-04-17T11:58:32.915445+00:00,2025-04-25T11:58:32.915445+00:00
int_ahmedabad_04760,Revenue Management Intern Opportunity in Hospitality,revenue management intern,hospitality,B.Tech,"excel, pricing, statistics, revenue optimization, data analysis","strategy, research, education, social",hybrid,13224,Ahmedabad,,23.0225,72.5714,4,"mentor, certificate",2025-06-22T02:52:45.915445+00:00,2025-06-23T02:52:45.915445+00:00
int_noida_04761,Merchandising Intern - E-Commerce,merchandising intern,e-commerce,BBA,"catalog management, excel, negotiation, product management, analytics","content, media",remote,28062,Noida,,28.5355,77.391,5,"mentor, certificate",2025-07-02T18:25:40.915445+00:00,2025-07-14T18:25:40.915445+00:00
int_kolkata_04762,Operations Intern at Manufacturing Company,operations intern,manufacturing,BA,"excel, reporting, coordination, process improvement, communication","marketing, tech, education, hospitality",onsite,21942,Kolkata,,22.5726,88.3639,6,"mentor, certificate",2025-07-26T05:30:46.915445+00:00,2025-07-28T05:30:46.915445+00:00
int_pune_04763,Content Intern - Edtech,content intern,edtech,B.E.,"content writing, seo, editing, research, grammar","banking, social",onsite,22556,Pune,,18.5204,73.8567,4,stipend,2025-05-12T21:12:50.915445+00:00,2025-05-14T21:12:50.915445+00:00
int_delhi_04764,Internship - Data Analyst Intern (Agritech),data analyst intern,agritech,B.Tech,"python, pandas, sql, excel, power bi","content, consulting, ai, retail",onsite,26406,Delhi,,28.7041,77.1025,2,"mentor, stipend, certificate",2025-07-30T23:50:27.915445+00:00,2025-08-01T23:50:27.915445+00:00
int_kolkata_04765,Healthtech Healthcare Data Intern,healthcare data intern,healthtech,B.Tech,"python, sql, biostatistics, healthcare analytics, data privacy","retail, tech",onsite,15958,Kolkata,,22.5726,88.3639,4,"mentor, certificate",2025-04-26T02:11:11.915445+00:00,2025-05-04T02:11:11.915445+00:00
int_chennai_04766,Content Writing Intern Opportunity in Media,content writing intern,media,M.Sc,"writing, blogging, seo, research, grammar","hospitality, marketing",onsite,18960,Chennai,,13.0827,80.2707,2,stipend,2025-06-04T05:50:09.915445+00:00,2025-06-11T05:50:09.915445+00:00
int_thiruvananthapuram_04767,Fintech Data Analyst Intern,data analyst intern,fintech,M.Tech,"python, pandas, sql, excel, power bi","education, hospitality, content",remote,18453,Thiruvananthapuram,,8.5241,76.9366,2,stipend,2025-08-31T12:59:03.915445+00:00,2025-09-14T12:59:03.915445+00:00
int_pune_04768,Operations Intern at Fintech Company,operations intern,fintech,B.Tech,"excel, reporting, coordination, process improvement, communication","finance, data",hybrid,38678,Pune,,18.5204,73.8567,5,stipend,2025-04-17T04:24:10.915445+00:00,2025-04-20T04:24:10.915445+00:00
int_pune_04769,Internship - Video Editing Intern (Media),video editing intern,media,B.E.,"premiere pro, after effects, storytelling, video production, editing","operations, data",hybrid,22708,Pune,,18.5204,73.8567,6,"mentor, stipend, certificate",2025-09-06T23:47:20.915445+00:00,2025-09-08T23:47:20.915445+00:00
int_gurugram_04770,Internship - Data Analyst Intern (E-Commerce),data analyst intern,e-commerce,B.Tech,"python, pandas, sql, excel, power bi","healthcare, fmcg",onsite,30616,Gurugram,,28.4595,77.0266,5,stipend,2025-08-08T16:20:30.915445+00:00,2025-08-15T16:20:30.915445+00:00
int_lucknow_04771,Internship - Marketing Intern (E-Commerce),marketing intern,e-commerce,B.Sc,"communication, market research, social media marketing, ms excel, writing","content, marketing",onsite,13380,Lucknow,,26.8467,80.9462,5,mentor,2025-06-15T00:39:22.915445+00:00,2025-06-26T00:39:22.915445+00:00
int_kolkata_04772,Marketing Intern at Hospitality Company,marketing intern,hospitality,MBA,"communication, market research, social media marketing, ms excel, writing","media, retail, ai",onsite,12970,Kolkata,,22.5726,88.3639,2,"mentor, certificate",2025-04-27T12:13:19.915445+00:00,2025-05-04T12:13:19.915445+00:00
int_hyderabad_04773,Internship - Operations Intern (Ngo),operations intern,NGO,BBA,"excel, reporting, coordination, process improvement, communication","research, finance, data",onsite,26888,Hyderabad,,17.385,78.4867,6,"mentor, stipend, certificate",2025-06-06T15:41:32.915445+00:00,2025-06-09T15:41:32.915445+00:00
int_noida_04774,Ngo Research Intern,research intern,NGO,M.Sc,"python, literature review, statistics, data collection, analysis","ai, fmcg, research, analytics",onsite,13274,Noida,,28.5355,77.391,3,"mentor, certificate",2025-07-27T05:59:47.915445+00:00,2025-07-31T05:59:47.915445+00:00
int_delhi_04775,Internship - Social Work Intern (Ngo),social work intern,NGO,B.E.,"community development, counseling, social research, case management, communication","analytics, data, finance, strategy",onsite,26252,Delhi,,28.7041,77.1025,6,"mentor, stipend, certificate",2025-08-28T10:28:16.915445+00:00,2025-08-30T10:28:16.915445+00:00
int_delhi_04776,Industrial Intern at Manufacturing Company,industrial intern,manufacturing,BA,"industrial engineering, process design, optimization, data analysis, project management","operations, media, retail, fmcg",onsite,31063,Delhi,,28.7041,77.1025,5,"mentor, certificate",2025-06-23T08:40:35.915445+00:00,2025-07-01T08:40:35.915445+00:00
int_gurugram_04777,E-commerce Ops Intern - E-Commerce,e-commerce ops intern,e-commerce,B.Sc,"excel, marketplace ops, analytics, inventory management, operations","banking, healthcare, education",onsite,25581,Gurugram,,28.4595,77.0266,3,"mentor, stipend, certificate",2025-08-21T20:44:29.915445+00:00,2025-08-22T20:44:29.915445+00:00
int_bangalore_04778,Process Intern - Manufacturing,process intern,manufacturing,M.Tech,"process improvement, lean, data analysis, documentation, optimization","fmcg, operations, strategy, social",remote,38675,Bangalore,,12.9716,77.5946,2,"mentor, stipend, certificate",2025-07-28T05:20:33.916446+00:00,2025-07-30T05:20:33.916446+00:00
int_mumbai_04779,Hospitality Customer Service Intern,customer service intern,hospitality,B.Tech,"customer service, communication, problem solving, crm, patience","ai, data",hybrid,21003,Mumbai,,19.076,72.8777,4,"mentor, stipend, certificate",2025-03-28T13:31:13.916446+00:00,2025-04-02T13:31:13.916446+00:00
int_mumbai_04780,E-commerce Ops Intern Opportunity in E-Commerce,e-commerce ops intern,e-commerce,B.Tech,"excel, marketplace ops, analytics, inventory management, operations","fmcg, retail, banking, consulting",onsite,39675,Mumbai,,19.076,72.8777,2,"mentor, certificate",2025-07-15T03:16:38.916446+00:00,2025-07-16T03:16:38.916446+00:00
int_delhi_04781,Research Intern Opportunity in Ngo,research intern,NGO,B.Com,"python, literature review, statistics, data collection, analysis","tech, banking, fmcg, content",onsite,18066,Delhi,,28.7041,77.1025,6,stipend,2025-04-15T06:36:21.916446+00:00,2025-04-21T06:36:21.916446+00:00
int_gurugram_04782,Internship - Business Analyst Intern (Fintech),business analyst intern,fintech,B.Tech,"sql, stakeholder management, powerbi, requirements gathering, documentation","retail, finance, banking, hospitality",onsite,37098,Gurugram,,28.4595,77.0266,5,"mentor, certificate",2025-07-13T06:06:56.916446+00:00,2025-07-15T06:06:56.916446+00:00
int_delhi_04783,Process Intern - Manufacturing,process intern,manufacturing,B.Sc,"process improvement, lean, data analysis, documentation, optimization","research, analytics",onsite,30746,Delhi,,28.7041,77.1025,3,"mentor, stipend, certificate",2025-06-01T01:14:25.916446+00:00,2025-06-11T01:14:25.916446+00:00
int_ahmedabad_04784,Industrial Intern Opportunity in Manufacturing,industrial intern,manufacturing,B.Tech,"industrial engineering, process design, optimization, data analysis, project management","analytics, content, education",onsite,26812,Ahmedabad,,23.0225,72.5714,4,"mentor, certificate",2025-05-11T07:58:39.916446+00:00,2025-05-12T07:58:39.916446+00:00
int_pune_04785,Internship - Data Analyst Intern (Govtech),data analyst intern,govtech,B.E.,"python, pandas, sql, excel, power bi","strategy, fmcg",onsite,34198,Pune,,18.5204,73.8567,2,"mentor, stipend, certificate",2025-03-26T12:22:11.916446+00:00,2025-03-30T12:22:11.916446+00:00
int_bangalore_04786,Edtech Content Intern,content intern,edtech,B.Tech,"content writing, seo, editing, research, grammar","research, automotive, analytics, social",onsite,32621,Bangalore,,12.9716,77.5946,6,stipend,2025-07-15T11:30:31.916446+00:00,2025-07-22T11:30:31.916446+00:00
int_delhi_04787,Operations Intern at Manufacturing Company,operations intern,manufacturing,BBA,"excel, reporting, coordination, process improvement, communication","tech, finance",hybrid,28563,Delhi,,28.7041,77.1025,4,stipend,2025-08-02T22:28:21.916446+00:00,2025-08-04T22:28:21.916446+00:00
int_indore_04788,Agritech Agriculture Research Intern,agriculture research intern,agritech,M.Tech,"agriculture practices, data collection, sustainable farming, crop science, research","healthcare, banking",onsite,21788,Indore,,22.7196,75.8577,2,"mentor, certificate",2025-05-05T13:18:43.916446+00:00,2025-05-09T13:18:43.916446+00:00
int_chennai_04789,EdTech Product Intern at Edtech Company,edtech product intern,edtech,B.Sc,"jira, research, ux, product management, education","education, consulting, research",remote,19381,Chennai,,13.0827,80.2707,4,stipend,2025-06-06T02:54:09.916446+00:00,2025-06-09T02:54:09.916446+00:00
int_delhi_04790,Data Analyst Intern Opportunity in Fintech,data analyst intern,fintech,B.Com,"python, pandas, sql, excel, power bi","research, automotive, retail, fmcg",onsite,41061,Delhi,,28.7041,77.1025,2,"mentor, stipend, certificate",2025-08-29T00:30:17.916446+00:00,2025-09-09T00:30:17.916446+00:00
int_lucknow_04791,Learning Ops Intern at Edtech Company,learning ops intern,edtech,B.Sc,"operations, communication, scheduling, coordination, education","retail, social, tech",onsite,12484,Lucknow,,26.8467,80.9462,4,"mentor, certificate",2025-06-12T06:10:58.916446+00:00,2025-06-22T06:10:58.916446+00:00
int_mumbai_04792,Internship - Process Intern (Manufacturing),process intern,manufacturing,BBA,"process improvement, lean, data analysis, documentation, optimization","hospitality, retail",hybrid,20969,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-06-26T05:28:54.916446+00:00,2025-07-08T05:28:54.916446+00:00
int_bangalore_04793,Internship - Research Intern (Govtech),research intern,govtech,M.Tech,"python, literature review, statistics, data collection, analysis","content, strategy",onsite,41875,Bangalore,,12.9716,77.5946,5,stipend,2025-09-05T23:12:01.916446+00:00,2025-09-07T23:12:01.916446+00:00
int_nagpur_04794,Merchandising Intern Opportunity in E-Commerce,merchandising intern,e-commerce,BA,"catalog management, excel, negotiation, product management, analytics","finance, content, research, hospitality",onsite,19048,Nagpur,,21.1458,79.0882,2,"mentor, stipend, certificate",2025-08-28T11:42:05.916446+00:00,2025-09-06T11:42:05.916446+00:00
int_mumbai_04795,Hospitality Customer Service Intern,customer service intern,hospitality,B.E.,"customer service, communication, problem solving, crm, patience","strategy, operations, automotive",remote,30141,Mumbai,,19.076,72.8777,3,"mentor, stipend, certificate",2025-07-28T11:26:16.916446+00:00,2025-08-08T11:26:16.916446+00:00
int_delhi_04796,Content Intern Opportunity in Media,content intern,media,MBA,"content writing, seo, editing, research, grammar","content, healthcare, operations, social",onsite,17049,Delhi,,28.7041,77.1025,2,"mentor, stipend, certificate",2025-05-28T18:20:31.916446+00:00,2025-06-04T18:20:31.916446+00:00
int_mumbai_04797,Program Intern at Ngo Company,program intern,NGO,B.Tech,"program management, coordination, monitoring, evaluation, reporting","hospitality, banking",onsite,36006,Mumbai,,19.076,72.8777,6,"mentor, stipend, certificate",2025-08-01T19:35:05.916446+00:00,2025-08-07T19:35:05.916446+00:00
int_gurugram_04798,Healthtech ML Intern,ml intern,healthtech,BA,"python, scikit-learn, pandas, numpy, tensorflow","finance, retail",onsite,27069,Gurugram,,28.4595,77.0266,5,"mentor, certificate",2025-06-06T03:20:17.917445+00:00,2025-06-15T03:20:17.917445+00:00
int_bangalore_04799,Internship - Data Analyst Intern (Fintech),data analyst intern,fintech,M.Tech,"python, pandas, sql, excel, power bi","media, fmcg, operations, marketing",onsite,42058,Bangalore,,12.9716,77.5946,4,"mentor, certificate",2025-04-06T15:31:19.917445+00:00,2025-04-08T15:31:19.917445+00:00
int_noida_04800,Internship - Business Analyst Intern (Govtech),business analyst intern,govtech,BBA,"sql, stakeholder management, powerbi, requirements gathering, documentation","ai, finance, healthcare, media",hybrid,21944,Noida,,28.5355,77.391,4,"mentor, stipend, certificate",2025-07-07T22:40:01.917445+00:00,2025-07-12T22:40:01.917445+00:00
int_mumbai_04801,Data Analyst Intern Opportunity in Agritech,data analyst intern,agritech,PhD,"python, pandas, sql, excel, power bi","hospitality, fmcg, banking, automotive",remote,26196,Mumbai,,19.076,72.8777,4,"mentor, certificate",2025-04-20T22:01:15.917445+00:00,2025-04-29T22:01:15.917445+00:00
int_bangalore_04802,Internship - Research Intern (Agritech),research intern,agritech,MCA,"python, literature review, statistics, data collection, analysis","content, data, hospitality",onsite,33552,Bangalore,,12.9716,77.5946,2,mentor,2025-05-23T19:09:52.917445+00:00,2025-05-23T19:09:52.917445+00:00
int_delhi_04803,Ngo Social Work Intern,social work intern,NGO,MBA,"community development, counseling, social research, case management, communication","research, fmcg, hospitality, content",hybrid,29740,Delhi,,28.7041,77.1025,2,stipend,2025-04-18T18:05:45.917445+00:00,2025-04-24T18:05:45.917445+00:00
int_delhi_04804,Fintech Risk Intern,risk intern,fintech,B.Tech,"sql, probability, risk modeling, statistics, excel","fmcg, analytics, retail",onsite,36083,Delhi,,28.7041,77.1025,5,"mentor, stipend, certificate",2025-07-23T20:09:18.917445+00:00,2025-08-03T20:09:18.917445+00:00
int_bangalore_04805,Quality Intern - Manufacturing,quality intern,manufacturing,BA,"quality control, six sigma, process improvement, data analysis, documentation","retail, consulting",hybrid,24470,Bangalore,,12.9716,77.5946,2,stipend,2025-04-23T00:43:53.917445+00:00,2025-05-05T00:43:53.917445+00:00
int_delhi_04806,Public Policy Intern - Govtech,public policy intern,govtech,M.Tech,"policy research, data analysis, report writing, government policies, research","research, finance, tech, healthcare",hybrid,23578,Delhi,,28.7041,77.1025,6,"mentor, certificate",2025-07-25T13:59:01.917445+00:00,2025-07-26T13:59:01.917445+00:00
int_pune_04807,Bioinformatics Intern at Healthtech Company,bioinformatics intern,healthtech,B.Tech,"python, r, genomics, biostatistics, data analysis","operations, fmcg, tech",hybrid,22846,Pune,,18.5204,73.8567,3,"mentor, certificate",2025-03-26T10:31:36.917445+00:00,2025-04-01T10:31:36.917445+00:00
int_hyderabad_04808,Program Intern - Ngo,program intern,NGO,MBA,"program management, coordination, monitoring, evaluation, reporting","consulting, data, retail",onsite,20800,Hyderabad,,17.385,78.4867,3,"mentor, certificate",2025-07-05T10:50:45.917445+00:00,2025-07-08T10:50:45.917445+00:00
int_bangalore_04809,Social Work Intern - Ngo,social work intern,NGO,B.Sc,"community development, counseling, social research, case management, communication","content, marketing, fmcg",onsite,28570,Bangalore,,12.9716,77.5946,2,"mentor, certificate",2025-06-12T11:15:51.917445+00:00,2025-06-14T11:15:51.917445+00:00
int_ahmedabad_04810,E-commerce Ops Intern Opportunity in E-Commerce,e-commerce ops intern,e-commerce,B.Tech,"excel, marketplace ops, analytics, inventory management, operations","marketing, hospitality, automotive, ai",onsite,17298,Ahmedabad,,23.0225,72.5714,4,"mentor, stipend, certificate",2025-05-17T12:08:34.917445+00:00,2025-05-30T12:08:34.917445+00:00
int_kolkata_04811,Operations Intern Opportunity in Fintech,operations intern,fintech,B.Com,"excel, reporting, coordination, process improvement, communication","tech, education",hybrid,17413,Kolkata,,22.5726,88.3639,2,"mentor, stipend, certificate",2025-06-13T00:14:59.917445+00:00,2025-06-16T00:14:59.917445+00:00
int_bangalore_04812,Social Media Intern at Media Company,social media intern,media,B.E.,"social media marketing, content creation, analytics, community management, sql","social, research",hybrid,33648,Bangalore,,12.9716,77.5946,6,stipend,2025-03-31T14:19:38.917445+00:00,2025-04-02T14:19:38.917445+00:00
int_bangalore_04813,Finance Analyst Intern Opportunity in Fintech,finance analyst intern,fintech,MBA,"excel, valuation, financial modeling, accounting, data analysis","social, strategy",onsite,35696,Bangalore,,12.9716,77.5946,4,"mentor, certificate",2025-05-31T04:25:28.917445+00:00,2025-06-12T04:25:28.917445+00:00
int_pune_04814,Process Intern at Manufacturing Company,process intern,manufacturing,BA,"process improvement, lean, data analysis, documentation, optimization","education, social, tech",onsite,28721,Pune,,18.5204,73.8567,2,"mentor, stipend, certificate",2025-04-25T13:31:16.917445+00:00,2025-05-01T13:31:16.917445+00:00
int_ahmedabad_04815,Operations Intern - Hospitality,operations intern,hospitality,B.Sc,"excel, reporting, coordination, process improvement, communication","analytics, finance, content",onsite,15338,Ahmedabad,,23.0225,72.5714,6,"mentor, stipend, certificate",2025-03-31T01:58:42.917445+00:00,2025-04-06T01:58:42.917445+00:00
int_pune_04816,Internship - Operations Intern (Fintech),operations intern,fintech,B.E.,"excel, reporting, coordination, process improvement, communication","operations, social, finance",onsite,23915,Pune,,18.5204,73.8567,4,"mentor, certificate",2025-04-05T16:32:46.917445+00:00,2025-04-15T16:32:46.917445+00:00
int_bangalore_04817,Agritech Research Intern,research intern,agritech,BBA,"python, literature review, statistics, data collection, analysis","fmcg, healthcare, retail",hybrid,27773,Bangalore,,12.9716,77.5946,2,"mentor, stipend, certificate",2025-08-19T05:28:47.917445+00:00,2025-08-27T05:28:47.917445+00:00
int_bhopal_04818,Content Intern at Media Company,content intern,media,B.Tech,"content writing, seo, editing, research, grammar","operations, automotive, finance",onsite,14878,Bhopal,,23.2599,77.4126,4,"mentor, certificate",2025-05-20T05:58:20.918444+00:00,2025-05-24T05:58:20.918444+00:00
int_bangalore_04819,Growth Marketing Intern at Media Company,growth marketing intern,media,MCA,"analytics, seo, experimentation, digital marketing, growth hacking","education, hospitality, content, marketing",remote,34158,Bangalore,,12.9716,77.5946,6,"mentor, stipend, certificate",2025-06-07T00:47:27.918444+00:00,2025-06-16T00:47:27.918444+00:00
int_bangalore_04820,Operations Intern at E-Commerce Company,operations intern,e-commerce,M.Tech,"excel, reporting, coordination, process improvement, communication","data, fmcg",onsite,28548,Bangalore,,12.9716,77.5946,3,"mentor, certificate",2025-07-12T19:02:57.918444+00:00,2025-07-22T19:02:57.918444+00:00
int_delhi_04821,Internship - Operations Intern (Hospitality),operations intern,hospitality,B.Tech,"excel, reporting, coordination, process improvement, communication","tech, finance, content",remote,21181,Delhi,,28.7041,77.1025,5,stipend,2025-04-11T11:00:40.918444+00:00,2025-04-14T11:00:40.918444+00:00
int_bangalore_04822,Healthtech NLP Intern,nlp intern,healthtech,MBA,"python, nlp, transformers, text mining, deep learning","hospitality, consulting, analytics",hybrid,44601,Bangalore,,12.9716,77.5946,2,"mentor, stipend, certificate",2025-06-15T23:41:30.918444+00:00,2025-06-21T23:41:30.918444+00:00
int_delhi_04823,Data Analyst Intern - Hospitality,data analyst intern,hospitality,B.E.,"python, pandas, sql, excel, power bi","fmcg, finance, operations",remote,16317,Delhi,,28.7041,77.1025,2,"mentor, stipend, certificate",2025-06-25T22:18:52.918444+00:00,2025-06-30T22:18:52.918444+00:00
int_mumbai_04824,Internship - Operations Intern (E-Commerce),operations intern,e-commerce,MBA,"excel, reporting, coordination, process improvement, communication","media, consulting, content",onsite,23826,Mumbai,,19.076,72.8777,5,"mentor, stipend, certificate",2025-06-23T11:46:02.918444+00:00,2025-07-03T11:46:02.918444+00:00
int_kolkata_04825,Internship - Revenue Management Intern (Hospitality),revenue management intern,hospitality,B.Sc,"excel, pricing, statistics, revenue optimization, data analysis","healthcare, fmcg, analytics",onsite,15881,Kolkata,,22.5726,88.3639,3,"mentor, certificate",2025-04-18T17:16:13.918444+00:00,2025-05-02T17:16:13.918444+00:00
int_lucknow_04826,Bioinformatics Intern at Healthtech Company,bioinformatics intern,healthtech,B.Sc,"python, r, genomics, biostatistics, data analysis","analytics, finance",onsite,10200,Lucknow,,26.8467,80.9462,5,"mentor, certificate",2025-05-23T23:58:53.918444+00:00,2025-06-07T23:58:53.918444+00:00
int_pune_04827,Industrial Intern - Manufacturing,industrial intern,manufacturing,M.Sc,"industrial engineering, process design, optimization, data analysis, project management","strategy, operations, education",onsite,31865,Pune,,18.5204,73.8567,5,"mentor, stipend, certificate",2025-04-01T07:22:26.918444+00:00,2025-04-13T07:22:26.918444+00:00
int_mumbai_04828,AI Research Intern - Healthtech,ai research intern,healthtech,BA,"python, deep learning, nlp, computer vision, research","analytics, retail, media, consulting",remote,35809,Mumbai,,19.076,72.8777,3,stipend,2025-06-30T09:49:05.918444+00:00,2025-07-03T09:49:05.918444+00:00
int_bangalore_04829,Merchandising Intern at E-Commerce Company,merchandising intern,e-commerce,BBA,"catalog management, excel, negotiation, product management, analytics","education, analytics",onsite,40519,Bangalore,,12.9716,77.5946,3,"mentor, stipend, certificate",2025-03-31T10:35:40.918444+00:00,2025-04-06T10:35:40.918444+00:00
int_chennai_04830,Research Intern Opportunity in Ngo,research intern,NGO,M.Tech,"python, literature review, statistics, data collection, analysis","fmcg, social, automotive, education",onsite,25571,Chennai,,13.0827,80.2707,2,stipend,2025-07-25T02:41:31.918444+00:00,2025-08-08T02:41:31.918444+00:00
int_kolkata_04831,Product Intern - Edtech,product intern,edtech,B.Tech,"user research, wireframing, analytics, product strategy, agile","content, media",remote,15441,Kolkata,,22.5726,88.3639,3,"mentor, certificate",2025-05-12T16:02:56.918444+00:00,2025-05-17T16:02:56.918444+00:00
int_thiruvananthapuram_04832,Ngo Social Work Intern,social work intern,NGO,M.Tech,"community development, counseling, social research, case management, communication","media, strategy, fmcg, social",onsite,19609,Thiruvananthapuram,,8.5241,76.9366,2,"mentor, certificate",2025-07-23T10:33:55.918444+00:00,2025-07-26T10:33:55.918444+00:00
int_bangalore_04833,Content Intern at Media Company,content intern,media,BBA,"content writing, seo, editing, research, grammar","consulting, tech, banking, ai",onsite,34527,Bangalore,,12.9716,77.5946,2,stipend,2025-06-17T04:15:45.918444+00:00,2025-06-27T04:15:45.918444+00:00
int_chandigarh_04834,Public Policy Intern Opportunity in Govtech,public policy intern,govtech,B.E.,"policy research, data analysis, report writing, government policies, research","research, healthcare, finance, automotive",hybrid,17742,Chandigarh,,30.7333,76.7794,5,stipend,2025-04-03T03:36:52.918444+00:00,2025-04-16T03:36:52.918444+00:00
int_chennai_04835,Risk Intern - Fintech,risk intern,fintech,MCA,"sql, probability, risk modeling, statistics, excel","ai, finance",hybrid,28105,Chennai,,13.0827,80.2707,2,"mentor, stipend, certificate",2025-07-12T06:30:36.918444+00:00,2025-07-19T06:30:36.918444+00:00
int_bangalore_04836,Agritech Operations Intern,operations intern,agritech,B.Com,"excel, reporting, coordination, process improvement, communication","retail, automotive, marketing",hybrid,26571,Bangalore,,12.9716,77.5946,5,"mentor, stipend, certificate",2025-08-24T07:09:54.918444+00:00,2025-09-04T07:09:54.918444+00:00
int_mumbai_04837,Media Video Editing Intern,video editing intern,media,B.Sc,"premiere pro, after effects, storytelling, video production, editing","media, research, finance",remote,19075,Mumbai,,19.076,72.8777,5,"mentor, certificate",2025-09-17T10:14:00.918444+00:00,2025-09-24T10:14:00.918444+00:00
int_gurugram_04838,Operations Intern at Govtech Company,operations intern,govtech,BBA,"excel, reporting, coordination, process improvement, communication","education, analytics, ai",onsite,28224,Gurugram,,28.4595,77.0266,5,"mentor, stipend, certificate",2025-03-28T08:49:31.919444+00:00,2025-03-29T08:49:31.919444+00:00
int_bangalore_04839,Edtech Curriculum Intern,curriculum intern,edtech,B.Com,"content development, pedagogy, assessment, education technology, problem solving","hospitality, finance, ai",onsite,29848,Bangalore,,12.9716,77.5946,2,"mentor, stipend, certificate",2025-07-11T10:25:35.919444+00:00,2025-07-26T10:25:35.919444+00:00
int_bangalore_04840,Growth Marketing Intern Opportunity in Media,growth marketing intern,media,B.Tech,"analytics, seo, experimentation, digital marketing, growth hacking","automotive, content, ai",hybrid,30892,Bangalore,,12.9716,77.5946,4,"mentor, stipend, certificate",2025-07-14T04:26:29.919444+00:00,2025-07-27T04:26:29.919444+00:00
int_chennai_04841,Manufacturing Quality Intern,quality intern,manufacturing,B.Tech,"quality control, six sigma, process improvement, data analysis, documentation","research, media, banking, ai",onsite,27729,Chennai,,13.0827,80.2707,3,"mentor, stipend, certificate",2025-05-02T20:23:47.919444+00:00,2025-05-16T20:23:47.919444+00:00
int_ahmedabad_04842,Marketing Intern Opportunity in E-Commerce,marketing intern,e-commerce,B.Com,"communication, market research, social media marketing, ms excel, writing","social, media, ai",remote,13909,Ahmedabad,,23.0225,72.5714,5,"mentor, certificate",2025-07-21T14:26:20.919444+00:00,2025-08-04T14:26:20.919444+00:00
int_bangalore_04843,Process Intern at Manufacturing Company,process intern,manufacturing,B.Tech,"process improvement, lean, data analysis, documentation, optimization","marketing, operations, education",onsite,17406,Bangalore,,12.9716,77.5946,2,stipend,2025-07-17T06:12:07.919444+00:00,2025-07-29T06:12:07.919444+00:00
int_pune_04844,Internship - E-commerce Ops Intern (E-Commerce),e-commerce ops intern,e-commerce,B.E.,"excel, marketplace ops, analytics, inventory management, operations","ai, research, consulting",onsite,31276,Pune,,18.5204,73.8567,6,stipend,2025-08-20T13:11:56.919444+00:00,2025-08-28T13:11:56.919444+00:00
